POI_ID;ADDRESS;"﻿""DESCRIPTION""";NAME;GeoJSON;geo_point_2d
1473;3645 BREWER'S MILLS RD;Cemetery;PINE GROVE CEMETERY;"{""type"": ""Point"", ""coordinates"": [-76.27260929093188, 44.41043005721225]}";44.4104300572,-76.2726092909
3730;382 BAGOT ST;Athletic Centre;ARTILLERY PARK RECREATION CENTRE;"{""type"": ""Point"", ""coordinates"": [-76.4841280942355, 44.23447804839561]}";44.2344780484,-76.4841280942
3578;240 MARILYN AV;Education Facility;J.J.ONEILL CATHOLIC SCHOOL;"{""type"": ""Point"", ""coordinates"": [-76.96539623054343, 44.24715125427034]}";44.2471512543,-76.9653962305
4152;7356 HWY 506;Education Facility;CLARENDON CENTRAL PS;"{""type"": ""Point"", ""coordinates"": [-76.98473067123474, 44.958010517433245]}";44.9580105174,-76.9847306712
632;;Village;MOUNTAIN GROVE;"{""type"": ""Point"", ""coordinates"": [-76.84534360620202, 44.73622053292061]}";44.7362205329,-76.8453436062
4167;4315 COUNTY RD #1;Education Facility;YARKER PS;"{""type"": ""Point"", ""coordinates"": [-76.76755252599892, 44.37368351388096]}";44.3736835139,-76.767552526
4554;HUGHES RD;Quarry-Abandoned;;"{""type"": ""Point"", ""coordinates"": [-76.37816174719684, 44.35292955845533]}";44.3529295585,-76.3781617472
2063;53 YONGE ST;Washroom;PORTSMOUTH OLYMPIC HARBOUR WASHROOM;"{""type"": ""Point"", ""coordinates"": [-76.51794275450888, 44.218322790212156]}";44.2183227902,-76.5179427545
2066;2993 2 HWY;Washroom;GRASS CREEK PARK WASHROOM;"{""type"": ""Point"", ""coordinates"": [-76.31400731747587, 44.29643445247446]}";44.2964344525,-76.3140073175
1794;52 CHURCH ST;Theatre;DOMINO THEATRES INC.;"{""type"": ""Point"", ""coordinates"": [-76.51947641538938, 44.222447231775504]}";44.2224472318,-76.5194764154
4488;171 ALBERT ST;Parking Lot;QUEEN'S TINDALL UNDERGROUND GARAGE;"{""type"": ""Point"", ""coordinates"": [-76.49926065789555, 44.22662590881472]}";44.2266259088,-76.4992606579
4642;346 COLLEGE ST;Playground;COMPTON PARK SWINGSET 2;"{""type"": ""Point"", ""coordinates"": [-76.51109617177674, 44.23513478506064]}";44.2351347851,-76.5110961718
289;41 GRENADIER DR;Playground;GRENADIER PARK PLAYGROUND;"{""type"": ""Point"", ""coordinates"": [-76.4552677213474, 44.255449380933946]}";44.2554493809,-76.4552677213
733;199 WILSON ST;Splash Pad;SHANNON PARK SPLASH PAD;"{""type"": ""Point"", ""coordinates"": [-76.48512150088438, 44.26339741944744]}";44.2633974194,-76.4851215009
3238;444 KINGSDALE AVE;Off-Leash Dog Park;MEADOWBROOK (OFF-LEASH DOG PARK);"{""type"": ""Point"", ""coordinates"": [-76.54431706594674, 44.24729230772124]}";44.2472923077,-76.5443170659
752;151 ORDNANCE ST;Washroom;MCBURNEY PARK WASHROOM;"{""type"": ""Point"", ""coordinates"": [-76.48775096926387, 44.235671660775076]}";44.2356716608,-76.4877509693
3564;24 AMIENS AV;RMC;FORT HALDIMAND-CHAMPLAIN QUARTERS SOUTH;"{""type"": ""Point"", ""coordinates"": [-76.469676843763, 44.22878911716599]}";44.2287891172,-76.4696768438
3740;460 MOLLY MCGLYNN ST;Splash Pad;MOLLY MCGLYNN PARK SPLASH PAD;"{""type"": ""Point"", ""coordinates"": [-76.4478343577956, 44.266219657890524]}";44.2662196579,-76.4478343578
4747;;Swing Set;LAFLEUR PARK PLAYGROUND;"{""type"": ""Point"", ""coordinates"": [-76.5238337610889, 44.239415850035854]}";44.23941585,-76.5238337611
1658;45 UNION ST;Queen's University;BEAMISH-MUNRO HALL;"{""type"": ""Point"", ""coordinates"": [-76.49264457580732, 44.22808989111331]}";44.2280898911,-76.4926445758
3159;2408 PERTH RD;Post Office;POST OFFICE (GLENBURNIE CONVENIENCE);"{""type"": ""Point"", ""coordinates"": [-76.50200246658505, 44.318855788743626]}";44.3188557887,-76.5020024666
3248;1 CLARENCE ST;Historic Site;SHOAL TOWER;"{""type"": ""Point"", ""coordinates"": [-76.47813841237809, 44.22880501847399]}";44.2288050185,-76.4781384124
1616;792 HENDERSON BLVD;Tennis Court;HENDERSON PARK TENNIS COURTS;"{""type"": ""Point"", ""coordinates"": [-76.57867565321233, 44.229018477463995]}";44.2290184775,-76.5786756532
762;1 KING ST;Washroom;RICHARDSON BEACH BATH HOUSE;"{""type"": ""Point"", ""coordinates"": [-76.48899226234501, 44.22212937498621]}";44.222129375,-76.4889922623
3299;1330 WATERSIDE WAY;Playground;GREENWOOD PARK WEST PARKETTE PLAYGROUND;"{""type"": ""Point"", ""coordinates"": [-76.45217283485754, 44.274135864421496]}";44.2741358644,-76.4521728349
1152;140 RIDEAU ST;Park;RIVERVIEW PARK;"{""type"": ""Point"", ""coordinates"": [-76.48313153168954, 44.23726829299889]}";44.237268293,-76.4831315317
528;1789 BATH RD;Soccer Field;FRONTENAC SECONDARY SCHOOL FOOTBALL FIELD;"{""type"": ""Point"", ""coordinates"": [-76.57754535957923, 44.235374199616025]}";44.2353741996,-76.5775453596
542;1085 WOODBINE RD;Soccer Field;HOLY CROSS SECONDARY SCHOOL FOOTBALL FIELD;"{""type"": ""Point"", ""coordinates"": [-76.59737071591745, 44.25686826154613]}";44.2568682615,-76.5973707159
1116;742 KINGSTON MILLS RD;Park;EDEN VALLEY OPEN SPACE;"{""type"": ""Point"", ""coordinates"": [-76.4509338407091, 44.29182510247077]}";44.2918251025,-76.4509338407
556;1059 TAYLOR-KIDD BLVD;Soccer Field;BAYRIDGE SECONDARY SCHOOL FOOTBALL FIELD;"{""type"": ""Point"", ""coordinates"": [-76.59396320641605, 44.25044269076825]}";44.2504426908,-76.5939632064
560;480 PORTSMOUTH AVE;Soccer Field;MCCULLOUGH MINI SOCCER FIELD;"{""type"": ""Point"", ""coordinates"": [-76.52867208247925, 44.23631082442059]}";44.2363108244,-76.5286720825
567;;Village;MORTON;"{""type"": ""Point"", ""coordinates"": [-76.19801565593995, 44.53803148457136]}";44.5380314846,-76.1980156559
569;;Village;YARKER;"{""type"": ""Point"", ""coordinates"": [-76.77762875193807, 44.374154439937705]}";44.3741544399,-76.7776287519
576;;Village;FRANKTOWN;"{""type"": ""Point"", ""coordinates"": [-76.0610144376798, 45.04103304621339]}";45.0410330462,-76.0610144377
578;;Village;RAILTON;"{""type"": ""Point"", ""coordinates"": [-76.573377119498, 44.38408131357254]}";44.3840813136,-76.5733771195
580;;Village;PORT ELMSLEY;"{""type"": ""Point"", ""coordinates"": [-76.12001363016093, 44.89203218472113]}";44.8920321847,-76.1200136302
582;;Village;CLAREVIEW;"{""type"": ""Point"", ""coordinates"": [-77.09589400997335, 44.506467395918534]}";44.5064673959,-77.09589401
585;;Village;GLENDOWER;"{""type"": ""Point"", ""coordinates"": [-76.62943696647875, 44.560121645314446]}";44.5601216453,-76.6294369665
597;;Village;PHILIPSVILLE;"{""type"": ""Point"", ""coordinates"": [-76.15401644516861, 44.64103325160072]}";44.6410332516,-76.1540164452
641;;Village;KINGSFORD;"{""type"": ""Point"", ""coordinates"": [-77.08114190937283, 44.29455466397538]}";44.294554664,-77.0811419094
644;;Village;TRAFFORD;"{""type"": ""Point"", ""coordinates"": [-76.87784230621186, 44.55771440196457]}";44.557714402,-76.8778423062
648;;Village;CONWAY;"{""type"": ""Point"", ""coordinates"": [-76.91643216651322, 44.11355921770393]}";44.1135592177,-76.9164321665
333;190 WELBORNE AVE;Baseball Field;WELBORNE PUBLIC SCHOOL BASEBALL FIELD;"{""type"": ""Point"", ""coordinates"": [-76.57908800320682, 44.22134200788444]}";44.2213420079,-76.5790880032
55;33 BAGOT ST;Monument;SJA MACDONALD CANON 1;"{""type"": ""Point"", ""coordinates"": [-76.48662534132058, 44.22502655475967]}";44.2250265548,-76.4866253413
425;3513 BREWER'S MILLS RD;Basketball Court;JOHN BREWER PARK BASKETBALL;"{""type"": ""Point"", ""coordinates"": [-76.28114171603576, 44.41056213312013]}";44.4105621331,-76.281141716
355;1280 COVERDALE DR;Baseball Field;ROTARY PARK BASEBALL FIELD;"{""type"": ""Point"", ""coordinates"": [-76.60620179488926, 44.23723112602305]}";44.237231126,-76.6062017949
364;32 BAGOT ST;Baseball Field;CRICKET FIELD;"{""type"": ""Point"", ""coordinates"": [-76.48863589314674, 44.22726011297173]}";44.227260113,-76.4886358931
365;32 BAGOT ST;Baseball Field;CRICKET FIELD;"{""type"": ""Point"", ""coordinates"": [-76.48958712893374, 44.226592156151696]}";44.2265921562,-76.4895871289
67;61 ONTARIO ST;Monument;MARINE MUSEUM OF THE GREAT LAKES PLAQUE;"{""type"": ""Point"", ""coordinates"": [-76.48359835963518, 44.22563155768949]}";44.2256315577,-76.4835983596
405;41 GRENADIER DR;Basketball Court;GRENADIER PARK BASKETBALL;"{""type"": ""Point"", ""coordinates"": [-76.45753287473929, 44.254545990639656]}";44.2545459906,-76.4575328747
676;;Village;BLAKENEY;"{""type"": ""Point"", ""coordinates"": [-76.24701412189512, 45.26503188852177]}";45.2650318885,-76.2470141219
693;;Village;STELLA;"{""type"": ""Point"", ""coordinates"": [-76.70033723174501, 44.1688140690824]}";44.1688140691,-76.7003372317
704;;Village;FLINTON;"{""type"": ""Point"", ""coordinates"": [-77.2065709187572, 44.68799536461337]}";44.6879953646,-77.2065709188
2191;70 CRAFTSMAN BLVD;Beach Volleyball Court;CFB KINGSTON BEACH VOLLEYBALL COURTS;"{""type"": ""Point"", ""coordinates"": [-76.45572195715361, 44.247079019561944]}";44.2470790196,-76.4557219572
1066;32 BAGOT ST;Park;CRICKET FIELD;"{""type"": ""Point"", ""coordinates"": [-76.48921056277796, 44.226757087276894]}";44.2267570873,-76.4892105628
1067;905 BRODIE AVE;Park;BRODIE PARK;"{""type"": ""Point"", ""coordinates"": [-76.58387785672392, 44.22083724880424]}";44.2208372488,-76.5838778567
1072;41 GRENADIER DR;Park;GRENADIER PARK;"{""type"": ""Point"", ""coordinates"": [-76.45693770282288, 44.25503642945258]}";44.2550364295,-76.4569377028
1079;470 MAPLE LAWN DR;Park;EDENWOOD PARK;"{""type"": ""Point"", ""coordinates"": [-76.45770437399182, 44.303199888771076]}";44.3031998888,-76.457704374
1101;428 KINGSTON MILLS RD;Park;CANAL DRIVE OPEN SPACE;"{""type"": ""Point"", ""coordinates"": [-76.42937330315996, 44.297130094201165]}";44.2971300942,-76.4293733032
1107;1180 WOODBINE RD;Park;WOODBINE PARK;"{""type"": ""Point"", ""coordinates"": [-76.60329457049102, 44.25991973699786]}";44.259919737,-76.6032945705
1122;3513 BREWER'S MILLS RD;Park;JOHN BREWER PARK;"{""type"": ""Point"", ""coordinates"": [-76.28130865962761, 44.410108997046436]}";44.410108997,-76.2813086596
1134;196 YONGE ST;Park;GARRIGAN PARK;"{""type"": ""Point"", ""coordinates"": [-76.51908761804681, 44.22329224753088]}";44.2232922475,-76.519087618
1157;416 MCCALLUM DR;Park;GREENWOOD PARK;"{""type"": ""Point"", ""coordinates"": [-76.45336671067011, 44.2640602731572]}";44.2640602732,-76.4533667107
960;32 ADELAIDE ST;Parkette;FRONTENAC SCHOOL PARKETTE;"{""type"": ""Point"", ""coordinates"": [-76.49354695212241, 44.240587989516754]}";44.2405879895,-76.4935469521
949;35 CENTRE ST;Museum;BELLEVUE HOUSE NATIONAL HISTORIC SITE (MUSEUM);"{""type"": ""Point"", ""coordinates"": [-76.50414016854181, 44.22304994255365]}";44.2230499426,-76.5041401685
987;69 NICKLE AVE;Park;NICKLE AVENUE PARK;"{""type"": ""Point"", ""coordinates"": [-76.52883706789073, 44.227227183427935]}";44.2272271834,-76.5288370679
1658;329 EARL ST;Queen's University;HARKNESS INTERNATIONAL HALL;"{""type"": ""Point"", ""coordinates"": [-76.49766490996444, 44.23001019320857]}";44.2300101932,-76.49766491
844;2 KING ST W;Historic Site;MURNEY TOWER NATIONAL HISTORIC SITE;"{""type"": ""Point"", ""coordinates"": [-76.49041989698642, 44.22229833292302]}";44.2222983329,-76.490419897
1888;490 MACDONNELL ST;Parking Lot;ANGROVE LOT;"{""type"": ""Point"", ""coordinates"": [-76.48303605797211, 44.23228736752943]}";44.2322873675,-76.483036058
1755;920 KING ST;Boat Ramp;LAKE ONTARIO PARK BOAT RAMP;"{""type"": ""Point"", ""coordinates"": [-76.53278872204811, 44.21711347819782]}";44.2171134782,-76.532788722
1718;62 FIFTH FIELD COMPANY LN;Queen's University;CARRUTHERS HALL;"{""type"": ""Point"", ""coordinates"": [-76.49369743614568, 44.226398682876685]}";44.2263986829,-76.4936974361
1033;111 NORMAN ROGERS DR;Park;RODDEN PARK;"{""type"": ""Point"", ""coordinates"": [-76.51833268565863, 44.233001452197094]}";44.2330014522,-76.5183326857
335;1030 SUNNYSIDE RD;Baseball Field;CLOVERDALE PARK BASEBALL FIELDS;"{""type"": ""Point"", ""coordinates"": [-76.54833343555826, 44.27859377659565]}";44.2785937766,-76.5483334356
2326;;Parkette;HORSEY BAY PARKETTE;"{""type"": ""Point"", ""coordinates"": [-76.5854748201017, 44.2190454477521]}";44.2190454478,-76.5854748201
12;1165 COLLINS BAY RD;Driving Range;KINGSTON EXPERT TEES (DRIVING RANGE);"{""type"": ""Point"", ""coordinates"": [-76.61177540996545, 44.26176187300671]}";44.261761873,-76.61177541
61;1648 JOYCEVILLE RD;Monument;CENTENNIAL MONUMENT (JOYCEVILLE);"{""type"": ""Point"", ""coordinates"": [-76.32985338877661, 44.30212549774505]}";44.3021254977,-76.3298533888
1653;1805 2 HWY;Tennis Court;MADOMA PARK TENNIS COURT;"{""type"": ""Point"", ""coordinates"": [-76.37520218619461, 44.26468157789354]}";44.2646815779,-76.3752021862
3471;1 FIRST CANADA AV;;DAYS INN;"{""type"": ""Point"", ""coordinates"": [-76.49648576920828, 44.262924764308]}";44.2629247643,-76.4964857692
3482;1542 ROBINSON CT;;HOTEL 6;"{""type"": ""Point"", ""coordinates"": [-76.56634364294301, 44.28256039490444]}";44.2825603949,-76.5663436429
4612;9 DUNDAS ST;Playground;RIDEAU PUBLIC SCHOOL PLAYGROUND 2;"{""type"": ""Point"", ""coordinates"": [-76.50460907724049, 44.2355702085246]}";44.2355702085,-76.5046090772
343;412 RIDEAU ST;Baseball Field;OPTIMIST BASEBALL FIELDS;"{""type"": ""Point"", ""coordinates"": [-76.48515700557452, 44.24237744457436]}";44.2423774446,-76.4851570056
4671;559 BAGOT ST;Community Service;BOYS & GIRLS CLUB CENTRAL;"{""type"": ""Point"", ""coordinates"": [-76.48450432532755, 44.239264330661356]}";44.2392643307,-76.4845043253
4676;400 ELLIOT AVE;Community Service;ALZHEIMER SOCIETY OF KFL&A;"{""type"": ""Point"", ""coordinates"": [-76.49836542402028, 44.25572048338323]}";44.2557204834,-76.498365424
4679;;Community Service;MINISTRY OF COMMUNITY AND SOCIAL SERVICES;"{""type"": ""Point"", ""coordinates"": [-76.51647095021244, 44.24424824399055]}";44.244248244,-76.5164709502
1131;83 RUNNYMEDE RD;Park;RUNNYMEDE PARK;"{""type"": ""Point"", ""coordinates"": [-76.53227472548592, 44.23706904604995]}";44.237069046,-76.5322747255
1147;14 THERESA CRES;Park;JAMES NELSON PARK;"{""type"": ""Point"", ""coordinates"": [-76.4985306998372, 44.25387786953695]}";44.2538778695,-76.4985306998
1168;4086 BATH RD;Park;COLLINS BAY BOAT RAMP PARKETTE;"{""type"": ""Point"", ""coordinates"": [-76.61289053502153, 44.23950193301607]}";44.239501933,-76.612890535
1173;807 LA SALLE BLVD;Park;RAVENSVIEW PARK;"{""type"": ""Point"", ""coordinates"": [-76.42646747046248, 44.238148079807466]}";44.2381480798,-76.4264674705
4549;;Park;K&P TRAIL;"{""type"": ""Point"", ""coordinates"": [-76.55885015638357, 44.295538431764555]}";44.2955384318,-76.5588501564
4605;816 CENTENNIAL DR;Church;THE SALVATION ARMY CITADEL KINGSTON;"{""type"": ""Point"", ""coordinates"": [-76.55360339382132, 44.249171735144245]}";44.2491717351,-76.5536033938
185;920 KING ST;Beach Volleyball Court;LAKE ONTARIO PARK BEACH VOLLEYBALL COURT;"{""type"": ""Point"", ""coordinates"": [-76.53151915510756, 44.217444939133905]}";44.2174449391,-76.5315191551
152;2991 2 HWY;Beach Volleyball Court;GRASS CREEK PARK BEACH VOLLEYBALL;"{""type"": ""Point"", ""coordinates"": [-76.31005748265451, 44.2915407655637]}";44.2915407656,-76.3100574827
152;2991 2 HWY;Swingset;GRASS CREEK PARK SWINGSET;"{""type"": ""Point"", ""coordinates"": [-76.31066274996186, 44.29173063649156]}";44.2917306365,-76.31066275
4633;588 TANNER DR;Playground;ARBOUR RIDGE PARK PLAYGROUND 2;"{""type"": ""Point"", ""coordinates"": [-76.55476662482431, 44.24137241492126]}";44.2413724149,-76.5547666248
378;955 HUDSON DR;Baseball Field;HUDSON PARK BASEBALL FIELD;"{""type"": ""Point"", ""coordinates"": [-76.58521687465746, 44.24427440814626]}";44.2442744081,-76.5852168747
160;830 SAFARI DR;Playground;RIDGEWOOD PARK PLAYGROUND;"{""type"": ""Point"", ""coordinates"": [-76.61382074718705, 44.25057694515394]}";44.2505769452,-76.6138207472
183;77 MACCAULEY ST;Playground;RIDEAU HEIGHTS PUBLIC SCHOOL PLAYGROUND 1;"{""type"": ""Point"", ""coordinates"": [-76.48096414549775, 44.265646599767614]}";44.2656465998,-76.4809641455
186;49 ABERFOYLE RD;Playground;ABERFOYLE PARK PLAYGROUND 1;"{""type"": ""Point"", ""coordinates"": [-76.51954631702029, 44.257061385146905]}";44.2570613851,-76.519546317
1045;70 LAKESHORE BLVD;Park;EVERITT PARK;"{""type"": ""Point"", ""coordinates"": [-76.57601017105608, 44.21229012056115]}";44.2122901206,-76.5760101711
1078;4150 MANGAN BLVD;Park;COLONEL BY PARK;"{""type"": ""Point"", ""coordinates"": [-76.30984678065236, 44.41514404267015]}";44.4151440427,-76.3098467807
775;19 CRERAR BLVD;Education Facility;R. G. SINCLAIR PUBLIC SCHOOL;"{""type"": ""Point"", ""coordinates"": [-76.56944679036117, 44.216313481764374]}";44.2163134818,-76.5694467904
287;40 COMPTON ST;Playground;HEADWAY PARK PLAYGROUND;"{""type"": ""Point"", ""coordinates"": [-76.48824450423547, 44.263120107155494]}";44.2631201072,-76.4882445042
366;199 WILSON ST;Baseball Field;SHANNON PARK BASEBALL FIELD;"{""type"": ""Point"", ""coordinates"": [-76.48320306116791, 44.26337165481035]}";44.2633716548,-76.4832030612
1019;116 GRENADIER DR;Park;RICHDALE PARK;"{""type"": ""Point"", ""coordinates"": [-76.45418478207156, 44.25850452458362]}";44.2585045246,-76.4541847821
2976;86 SUNNY ACRES RD;Water Purification Plant;WEST WATER PURIFICATION CENTRE;"{""type"": ""Point"", ""coordinates"": [-76.56147671465806, 44.21037193593938]}";44.2103719359,-76.5614767147
837;1085 WOODBINE RD;Education Facility;HOLY CROSS CATHOLIC SECONDARY SCHOOL;"{""type"": ""Point"", ""coordinates"": [-76.59692043692124, 44.25786346955818]}";44.2578634696,-76.5969204369
4634;602 RANKIN CR;;BAYSHORE PARK PLAYGROUND;"{""type"": ""Point"", ""coordinates"": [-76.62202378506937, 44.238685904291444]}";44.2386859043,-76.6220237851
4697;275 Ontario St;Community Service;COMMUNITY FOUNDATION FOR KINGSTON & AREA;"{""type"": ""Point"", ""coordinates"": [-76.47906685620445, 44.2317441027979]}";44.2317441028,-76.4790668562
575;;Village;TOLEDO;"{""type"": ""Point"", ""coordinates"": [-75.99501311620259, 44.74003202811666]}";44.7400320281,-75.9950131162
577;;Village;CLAYTON;"{""type"": ""Point"", ""coordinates"": [-76.32601432173864, 45.19203176408793]}";45.1920317641,-76.3260143217
591;;Village;COLLINS BAY;"{""type"": ""Point"", ""coordinates"": [-76.62896858987357, 44.225353836770836]}";44.2253538368,-76.6289685899
594;;Village;LEHIGHS CORNER;"{""type"": ""Point"", ""coordinates"": [-75.9480150003411, 44.71102979416967]}";44.7110297942,-75.9480150003
606;;Village;FERGUSONS FALLS;"{""type"": ""Point"", ""coordinates"": [-76.28601415535687, 45.05202972761268]}";45.0520297276,-76.2860141554
614;;Village;CROYDON;"{""type"": ""Point"", ""coordinates"": [-76.97920734836963, 44.4199851584595]}";44.4199851585,-76.9792073484
627;;Village;CEDARHOLM;"{""type"": ""Point"", ""coordinates"": [-76.90536460275715, 44.7532215180655]}";44.7532215181,-76.9053646028
667;;Village;LARUE MILLS;"{""type"": ""Point"", ""coordinates"": [-75.88201262124751, 44.43403132659978]}";44.4340313266,-75.8820126212
697;;Village;ST. GEORGE;"{""type"": ""Point"", ""coordinates"": [-76.67489480494184, 44.73420848703356]}";44.734208487,-76.6748948049
713;;Village;THORPE;"{""type"": ""Point"", ""coordinates"": [-76.76669757767077, 44.30443756395812]}";44.304437564,-76.7666975777
720;;Village;TAMWORTH;"{""type"": ""Point"", ""coordinates"": [-77.00411418267011, 44.489039138532526]}";44.4890391385,-77.0041141827
725;;Village;SPAFFORDTON;"{""type"": ""Point"", ""coordinates"": [-76.52516436276154, 44.40957021097386]}";44.409570211,-76.5251643628
734;161 BROCK ST;Bus Transfer Station;DOWNTOWN TRANSFER POINT;"{""type"": ""Point"", ""coordinates"": [-76.48453815851445, 44.231032906250604]}";44.2310329063,-76.4845381585
3706;174 DALTON AV;Trail Access & Parking;K&P DALTON AV ACCESS PNT;"{""type"": ""Point"", ""coordinates"": [-76.52929345936907, 44.270198698291495]}";44.2701986983,-76.5292934594
915;3604 PINE GROVE RD;Place of Worship;PINE GROVE FREE METHODIST CHURCH;"{""type"": ""Point"", ""coordinates"": [-76.26992354428891, 44.40642771742401]}";44.4064277174,-76.2699235443
955;1476 HANOVER DR;Park;MIDLAND PARK;"{""type"": ""Point"", ""coordinates"": [-76.58034696337906, 44.27445987325795]}";44.2744598733,-76.5803469634
971;2400 PERTH RD;Park;SHANNONS CORNERS PARK;"{""type"": ""Point"", ""coordinates"": [-76.50117484902533, 44.3183646151098]}";44.3183646151,-76.501174849
